AccidentUID,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,CantonCode,AccidentSeverityCategory,AccidentInvolvingMotorcycle
string,,,,,,,
meta,,,,,,,
string,,,,,,,
meta,,,,,,,
FAB0C9BA193B010AE0530AB38B02F387,2023.0,Mai,Mi,Vormittag,,Leicht,0.0
FAD90A908DA30190E0530AB38B02451A,2023.0,Mai,Do,Nachmittag,,Leicht,0.0
FDEAA5B266CA015CE0530AB38B02A96C,2023.0,Jun,Mo,Abend,,Leicht,0.0
FE7A281713F201D8E0530AB38B022FFC,2023.0,Jun,So,Vormittag,,Schwer,0.0
0B5073F3FDA10224E0630AB38B02EEA9,2023.0,Nov,Mi,Nachmittag,,Leicht,0.0
0C60075091A40276E0630AB38B02A2D4,2023.0,Dez,Mo,Nachmittag,,Schwer,0.0
AFC4B67ABB559038E05328B9D80A7FE7,2020.0,Sep,Di,Abend,,Leicht,0.0
BAD40E53742FD176E053DDB9D80ABB7A,2021.0,Feb,Sa,Nachmittag,,Schwer,0.0
C167F1B7CD968BA2E053DDB9D80A2523,2021.0,Mai,Sa,Abend,,Leicht,0.0
D085675C02F7048EE053DDB9D80AE7CD,2021.0,Nov,Di,Vormittag,,Leicht,0.0
D93AB225B05178C6E053DDB9D80A7A0C,2022.0,Mar,Di,Vormittag,,Leicht,0.0
E0FEF8C8F41A01F6E0530AB38B020E59,2022.0,Mai,Mi,Abend,,Leicht,0.0
EF0FF658CD7901C6E0530AB38B0286F5,2022.0,Nov,Fr,Abend,,Leicht,0.0
F1BD22C4B1640202E0530AB38B02AFE3,2023.0,Jan,So,Abend,,Leicht,0.0
FB3D8DAB64250106E0530AB38B02AC0A,2023.0,Mai,Sa,Nachmittag,,Schwer,0.0
FDAC69B082E3011EE0530AB38B02FB5D,2023.0,Jun,Fr,Abend,,Leicht,0.0
FE1155243B0701CEE0530AB38B026B2D,2023.0,Jun,Mo,Nachmittag,,Leicht,0.0
0101941F72B001F2E0630AB38B029439,2023.0,Jul,Fr,Nachmittag,,Leicht,0.0
0252274E51550164E0630AB38B02FF74,2023.0,Aug,Di,Nachmittag,,Leicht,0.0
032DD4424614019AE0630AB38B02B73A,2023.0,Aug,So,Nachmittag,,Schwer,0.0
05DDD79F925301B4E0630AB38B026852,2023.0,Sep,Do,Nachmittag,,Leicht,0.0
08EAE8806A5E01E6E0630AB38B026A3A,2023.0,Okt,Fr,Nachmittag,,Schwer,1.0
092BCA57261101C8E0630AB38B02B002,2023.0,Nov,Fr,Nacht,,Leicht,0.0
CAEC362CA0AF8894E053DDB9D80A7A31,2021.0,Sep,So,Nacht,,Schwer,0.0
D0147C95136A115DE053DDB9D80A0CC2,2021.0,Nov,Mo,Vormittag,,Leicht,0.0
D71DE957DE0A8CCCE053DDB9D80ADD30,2022.0,Feb,Mi,Vormittag,,Leicht,0.0
DA5AEF04648533FFE053DDB9D80A4522,2022.0,Mar,Do,Vormittag,,Schwer,0.0
DB346A8AC42E23A4E053DDB9D80AC3B3,2022.0,Mar,Fr,Nachmittag,,Leicht,0.0
E3C2CE308CF401C4E0530AB38B026E40,2022.0,Jul,So,Vormittag,,Schwer,0.0
EA4F7729D43601A2E0530AB38B029E6F,2022.0,Okt,Do,Nacht,,Schwer,0.0
FA8A18B6F1210130E0530AB38B023211,2023.0,Apr,Do,Nachmittag,,Leicht,0.0
FCBC5656626C0114E0530AB38B0207DF,2023.0,Mai,Mo,Vormittag,,Leicht,0.0
0095A86F5418013AE0630AB38B02824F,2023.0,Jul,Do,Nachmittag,,Leicht,0.0
03F69E73E31C0106E0630AB38B02D3B5,2023.0,Aug,Do,Abend,,Schwer,0.0
0C73BCA7BAD60208E0630AB38B0238C1,2023.0,Okt,Di,Nachmittag,,Leicht,0.0
A8D7CBFABFD7FAB8E05328B9D80A710E,2020.0,Jun,Sa,Nachmittag,,Leicht,0.0
CCA72E4CACF80189E053DDB9D80A5FC6,2021.0,Aug,Sa,Nachmittag,,Schwer,0.0
CF405DDC9F686D63E053DDB9D80A7DBD,2021.0,Okt,Do,Nachmittag,,Schwer,0.0
D239F682C1633708E053DDB9D80A4695,2021.0,Dez,Sa,Vormittag,,Schwer,0.0
D3912FA9C0C7A08CE053DDB9D80A1D59,2021.0,Dez,Mo,Vormittag,,Leicht,0.0
E1DC9E21AC4201B4E0530AB38B023072,2022.0,Jun,Di,Nachmittag,,Leicht,0.0
E1EEA27F3C4C0152E0530AB38B022A2B,2022.0,Jun,Mi,Vormittag,,Leicht,0.0
E3987DD0BD5C01D2E0530AB38B02B21E,2022.0,Jul,Di,Nachmittag,,Leicht,0.0
E75D75043A9101D0E0530AB38B02B348,2022.0,Sep,Di,Nachmittag,,Leicht,1.0
ED6FDEA52AB601D8E0530AB38B0235B1,2022.0,Nov,Fr,Nachmittag,,Leicht,0.0
F51F1D98FC6C01AEE0530AB38B028D73,2023.0,Feb,Mo,Nachmittag,,Leicht,0.0
F6886E6B578F0120E0530AB38B0223EE,2023.0,Mar,Fr,Abend,,Leicht,0.0
F9BDB7DEF4E6012CE0530AB38B0236EA,2023.0,Apr,Fr,Nachmittag,,Leicht,0.0
F9BF6FB572DC019EE0530AB38B02178D,2023.0,Apr,Mi,Nachmittag,,Leicht,0.0
FAD7CBB72DFB01B8E0530AB38B02CCB0,2023.0,Mai,So,Nachmittag,,Schwer,0.0
FB68497AA1CA01CEE0530AB38B025C03,2023.0,Mai,Do,Vormittag,,Schwer,1.0
FCBE7259867C01D8E0530AB38B027BC5,2023.0,Mai,Fr,Nachmittag,,Leicht,0.0
FF40B692024E01E0E0530AB38B022944,2023.0,Jun,Do,Nachmittag,,Leicht,0.0
0252274EED010164E0630AB38B02FF74,2023.0,Aug,Fr,Nacht,,Leicht,0.0
05DF08A2569A010EE0630AB38B02EF5E,2023.0,Mai,Mi,Vormittag,,Leicht,0.0
06CB4632F211029EE0630AB38B023E83,2023.0,Okt,Di,Nachmittag,,Leicht,0.0
06F1912755B402B8E0630AB38B020CA7,2023.0,Okt,Fr,Abend,,Schwer,1.0
08D94B52FCDE026AE0630AB38B02B1F2,2023.0,Okt,Mo,Vormittag,,Leicht,0.0
0C60075096D30276E0630AB38B02A2D4,2023.0,Dez,Do,Nachmittag,,Leicht,0.0
0CEE79A9C0580266E0630AB38B029DF5,2023.0,Dez,Mi,Vormittag,,Leicht,0.0
A75D62017C45F056E05329B9D80A2FD4,2020.0,Jun,Sa,Nachmittag,,Leicht,0.0
C580073B54CD9E28E053DDB9D80AADEC,2021.0,Jun,Do,Abend,,Leicht,0.0
CAD5B3EE24AB9107E053DDB9D80AA9E0,2021.0,Sep,Do,Nachmittag,,Leicht,0.0
D354F00E3355626FE053DDB9D80ACF9F,2021.0,Nov,Di,Nachmittag,,Leicht,0.0
DEC4E26435450108E0530AB38B0243F0,2022.0,Mai,So,Vormittag,,Leicht,0.0
E787E6643FBF0162E0530AB38B02B0E7,2022.0,Sep,Mi,Vormittag,,Leicht,1.0
EA4F2F12CD730160E0530AB38B02897A,2022.0,Okt,So,Nachmittag,,Leicht,0.0
F1E32D9E6CDC02F8E0530AB38B0253EB,2022.0,Okt,Sa,Vormittag,,Leicht,0.0
F42D451FCF62012EE0530AB38B024570,2023.0,Jan,Di,Vormittag,,Leicht,0.0
F6268E11AA930102E0530AB38B02B41E,2023.0,Mar,Di,Nachmittag,,Leicht,0.0
F9BDBEE5857F0104E0530AB38B02DF06,2023.0,Apr,Sa,Nachmittag,,Schwer,0.0
F9BDBEE5E5550104E0530AB38B02DF06,2023.0,Apr,Sa,Nachmittag,,Leicht,0.0
FB3D8DAB52770106E0530AB38B02AC0A,2023.0,Mai,Di,Nachmittag,,Leicht,0.0
FC837184C5820122E0530AB38B0286CD,2023.0,Mai,Do,Nachmittag,,Leicht,0.0
FD8A08738B000130E0530AB38B02FF7B,2023.0,Jun,Sa,Nachmittag,,Leicht,0.0
FE8FB030260D01CCE0530AB38B02CA64,2023.0,Jun,Mo,Nachmittag,,Leicht,0.0
FEA0B7FFD01501D8E0530AB38B02491E,2023.0,Jun,Fr,Nachmittag,,Schwer,0.0
02F2F5469AF201FAE0630AB38B021112,2023.0,Aug,Sa,Nachmittag,,Leicht,0.0
04350CFCBCE702B8E0630AB38B02E1AA,2023.0,Sep,Fr,Nachmittag,,Leicht,0.0
05380BE8554101D6E0630AB38B024885,2023.0,Sep,Di,Nachmittag,,Leicht,0.0
05CA9F48F33002E2E0630AB38B02A6BB,2023.0,Sep,Sa,Vormittag,,Schwer,0.0
06CB4633312F029EE0630AB38B023E83,2023.0,Okt,Mo,Nachmittag,,Schwer,0.0
074514CB127C0168E0630AB38B026850,2023.0,Okt,Di,Nachmittag,,Leicht,0.0
076CCE1C0AF70152E0630AB38B021F55,2023.0,Okt,Fr,Abend,,Leicht,0.0
08D64A060CCF022AE0630AB38B025BD2,2023.0,Okt,Sa,Nachmittag,,Leicht,0.0
0C3833E11DA20170E0630AB38B02AA7A,2023.0,Dez,Fr,Nachmittag,,Leicht,0.0
0C3D7370B15C013AE0630AB38B020783,2023.0,Okt,Di,Nachmittag,,Leicht,0.0
D0D1D8C1ADC8DACAE053DDB9D80AD487,2021.0,Nov,So,Abend,,Schwer,0.0
D7A8A521C0ACDC95E053DDB9D80ABCBA,2022.0,Feb,Mi,Nachmittag,,Leicht,0.0
DE9057EC2CEF01AAE0530AB38B020342,2022.0,Mai,So,Nacht,,Leicht,0.0
E27BF0B239660198E0530AB38B028DFD,2022.0,Jun,Mi,Nacht,,Tot,0.0
F7DAFC9529DA01CCE0530AB38B02D50B,2023.0,Mar,Fr,Abend,,Leicht,1.0
FCBE72597EBE01D8E0530AB38B027BC5,2023.0,Mai,Mo,Nachmittag,,Leicht,0.0
FEA0B8D2C9B60246E0530AB38B022D09,2023.0,Jun,Fr,Abend,,Schwer,0.0
FF423979A0CB01BAE0530AB38B0241DD,2023.0,Jun,Do,Abend,,Leicht,1.0
0101FB8E2E4201AAE0630AB38B026D86,2023.0,Jul,Fr,Vormittag,,Leicht,0.0
01AF387A0FBC0178E0630AB38B021FC5,2023.0,Aug,Di,Nachmittag,,Leicht,0.0
022E5315D9AF02CAE0630AB38B025C5B,2023.0,Jul,Mo,Abend,,Leicht,0.0
048973F478570126E0630AB38B026BA5,2023.0,Sep,Fr,Abend,,Schwer,1.0
06B54D1864060240E0630AB38B02D016,2023.0,Okt,Mi,Nachmittag,,Schwer,0.0
097ACFAF39A00106E0630AB38B02ACB4,2023.0,Nov,Fr,Nachmittag,,Schwer,0.0
0A1F3A1A891002B0E0630AB38B02EF75,2023.0,Nov,Mi,Nachmittag,,Leicht,0.0
0B9735D9EFA501E0E0630AB38B02C525,2023.0,Dez,Mo,Nachmittag,,Leicht,0.0
9C9003C35D629DABE05329B9D80A1B27,2020.0,Jan,Di,Vormittag,,Leicht,0.0
ABE822AFC5E1EA71E05329B9D80ABE6F,2020.0,Aug,Sa,Vormittag,,Leicht,0.0
C5F86766E1A546AFE053DDB9D80A4656,2021.0,Jun,Fr,Vormittag,,Leicht,1.0
D145C7A5DE64EF45E053DDB9D80AB5C7,2021.0,Nov,Mi,Abend,,Leicht,1.0
DADEA1D7A59C5B61E053DDB9D80A3503,2022.0,Mar,So,Nacht,,Leicht,0.0
DB735863B9ED01B4E0530AB38B02FBF8,2022.0,Apr,Fr,Vormittag,,Leicht,0.0
E05CB536C79B01DAE0530AB38B02187A,2022.0,Mai,Mo,Nachmittag,,Schwer,0.0
E0FF71BDCD48019AE0530AB38B02BEFE,2022.0,Jun,Mi,Nacht,,Schwer,0.0
E1659E53CF7201C2E0530AB38B023E6B,2022.0,Jun,Di,Nachmittag,,Leicht,0.0
E49C712DA87F0146E0530AB38B027D5C,2022.0,Jul,Di,Abend,,Leicht,1.0
EE0A2A9C1148018EE0530AB38B02AA4E,2022.0,Nov,Mi,Vormittag,,Leicht,0.0
EE320551AC6F01EEE0530AB38B02613B,2022.0,Nov,Do,Nachmittag,,Leicht,0.0
EFB0A7A7A43E0162E0530AB38B024987,2022.0,Dez,Do,Vormittag,,Leicht,0.0
F2706A6C2D220288E0530AB38B0271BE,2023.0,Jan,Mi,Vormittag,,Leicht,0.0
F2DB6EEE65960258E0530AB38B026AC3,2023.0,Jan,Mo,Abend,,Leicht,0.0
F51F1D995ECD01AEE0530AB38B028D73,2023.0,Feb,Mo,Vormittag,,Leicht,0.0
FD4C44BBAC1501C2E0530AB38B02BE33,2023.0,Jun,Do,Nachmittag,,Leicht,0.0
00EA8705D7AB013EE0630AB38B028B08,2023.0,Jul,Fr,Nachmittag,,Leicht,0.0
00FDB9566D5A01DAE0630AB38B02A57B,2023.0,Jul,So,Abend,,Leicht,0.0
099E5383BF2102C4E0630AB38B02FD6E,2023.0,Nov,Mi,Nachmittag,,Leicht,0.0
0B3214E60B600290E0630AB38B02ADFD,2023.0,Nov,Sa,Nacht,,Schwer,0.0
20B329C5C3B801E2E0530A83942711AC,2015.0,Okt,Sa,Nachmittag,,Leicht,0.0
68C1B50D1BA0019AE0530A839427C0FC,2018.0,Apr,Fr,Vormittag,,Leicht,0.0
72C432F127CF019EE0530A83942724D4,2018.0,Aug,Do,Nachmittag,,Schwer,0.0
8C872B86DC703990E05328B9D80ABAA0,2019.0,Jul,Di,Abend,,Schwer,0.0
A0F63A51EC4DB093E05328B9D80AC8CB,2020.0,Mar,Mo,Nachmittag,,Leicht,0.0
A790E490573319DCE05329B9D80A3F0B,2020.0,Jun,Fr,Nachmittag,,Schwer,0.0
B15252E10798BF16E05329B9D80AA479,2020.0,Okt,Sa,Nachmittag,,Schwer,0.0
C0646C6D3F972762E053DDB9D80AFB09,2021.0,Apr,Mo,Nachmittag,,Leicht,1.0
C8CB62FD6383101FE053DDB9D80A2B36,2021.0,Aug,Do,Nachmittag,,Schwer,0.0
CEC4E75CBCACD962E053DDB9D80A0BAC,2021.0,Okt,Fr,Abend,,Schwer,0.0
D900091C108892BCE053DDB9D80A236C,2022.0,Mar,Di,Vormittag,,Schwer,0.0
DDA5EBF80EFC0118E0530AB38B022EAB,2022.0,Apr,Mi,Abend,,Schwer,1.0
E75CCE5B708901CAE0530AB38B02C90B,2022.0,Aug,Fr,Vormittag,,Leicht,0.0
EB490D5696BE01C6E0530AB38B028E33,2022.0,Okt,Di,Abend,,Leicht,1.0
F0F7419845AD0106E0530AB38B0251A1,2022.0,Dez,Fr,Nachmittag,,Schwer,0.0
F1FA5B93F00901BCE0530AB38B02366E,2023.0,Jan,Do,Nachmittag,,Leicht,0.0
F42D4528331D024AE0530AB38B02DC17,2023.0,Feb,Mi,Abend,,Leicht,0.0
F51D71B95997012CE0530AB38B02FE64,2023.0,Feb,Mo,Vormittag,,Schwer,0.0
9928F513E7423032E0430A865E333032,2011.0,Jan,Fr,Vormittag,,Leicht,0.0
9BFF47B194F1800AE0430A865E33800A,2011.0,Mar,Di,Vormittag,,Leicht,0.0
A9FDE87C785000BAE0430A83942700BA,2011.0,Aug,Do,Nachmittag,,Leicht,0.0
AAC3E065465F01F4E0430A83942701F4,2011.0,Aug,So,Nachmittag,,Leicht,0.0
ADD98E7BD928005EE0430A839427005E,2011.0,Sep,So,Nachmittag,,Schwer,0.0
ADD9A35C8765006CE0430A839427006C,2011.0,Sep,So,Nachmittag,,Leicht,0.0
B10F9FBA2240012CE0430A839427012C,2011.0,Okt,Mo,Nacht,,Leicht,0.0
BB07B689B51F0074E0430A8394270074,2012.0,Feb,Fr,Nachmittag,,Leicht,1.0
C0C6A5C4269501D4E0430A8394278617,2012.0,Mai,Do,Vormittag,,Leicht,0.0
C474069B681500FEE0430A839427FB8A,2012.0,Jul,So,Abend,,Leicht,0.0
D02C56D4308F00DEE0430A8394279804,2013.0,Jan,Do,Nachmittag,,Leicht,0.0
D3C82505C6FA0178E0430A839427BB02,2013.0,Jan,Mo,Abend,,Schwer,0.0
D3CA3E6CBE71016EE0430A8394278C27,2013.0,Feb,Fr,Vormittag,,Leicht,0.0
DB7C2A4E0FA000AEE0430A8394274827,2013.0,Mai,Mi,Vormittag,,Leicht,0.0
E19E053156030176E0430A8394277C7C,2013.0,Jul,Mi,Nachmittag,,Leicht,0.0
E28C280059290114E0430A8394275C57,2013.0,Aug,Sa,Nachmittag,,Schwer,0.0
E4279872D949013EE0530AB38B021BE2,2022.0,Jul,So,Nachmittag,,Leicht,0.0
F3256ADB714F011CE0530AB38B028549,2023.0,Jan,Do,Vormittag,,Schwer,0.0
0431709C36D1018EE0530A83942758D7,2014.0,Okt,Do,Nachmittag,,Schwer,0.0
06F5E2A4216E0114E0530A8394277BA5,2014.0,Nov,Do,Vormittag,,Leicht,0.0
0C5E3E75ADF900A0E0530A8394271062,2015.0,Jan,Do,Abend,,Leicht,0.0
0E062BF20EC60238E0530A8394274818,2015.0,Feb,Do,Nachmittag,,Leicht,0.0
15C96F57D1210144E0530A839427DBFA,2015.0,Mai,Do,Nachmittag,,Schwer,0.0
176F8BF41FBE014CE0530A839427BDA2,2015.0,Jun,Mo,Nachmittag,,Leicht,0.0
19A3EAC404440284E0530A839427CF0C,2015.0,Jul,Do,Abend,,Schwer,0.0
2765681C1DBE01A0E0530A839427C347,2015.0,Dez,Sa,Nachmittag,,Leicht,0.0
C46C80C5723E004AE0430A8394271DEC,2012.0,Sep,Fr,Nachmittag,,Leicht,1.0
D68AC821F0B901ACE0430A839427A5FF,2013.0,Feb,Mo,Vormittag,,Leicht,0.0
DB79FA17FE9B01A0E0430A83942717DF,2013.0,Mai,Mo,Nachmittag,,Leicht,0.0
DEFAAA88947A016AE0430A8394270434,2013.0,Jun,Do,Abend,,Leicht,0.0
E2B8645953710114E0430A83942726C2,2013.0,Aug,Sa,Vormittag,,Leicht,1.0
E54B0651BDB80136E0430A8394270BFF,2013.0,Sep,Di,Vormittag,,Schwer,0.0
EB7125AECF410274E0430A839427F553,2013.0,Nov,Mi,Abend,,Leicht,0.0
ECFF8EB02EBB01CEE0430A839427105D,2014.0,Jan,Mi,Nachmittag,,Schwer,0.0
ED166CE1925F00BAE0430A83942796B2,2014.0,Jan,Fr,Vormittag,,Leicht,0.0
F2D2D82CE73A00CCE0430A8394273817,2014.0,Feb,Mi,Vormittag,,Leicht,0.0
F8D9FD92218E0196E0430A8394274F00,2014.0,Mai,Mo,Nachmittag,,Schwer,0.0
FABF11F10F0B014AE0430A839427E94E,2014.0,Jun,Di,Vormittag,,Leicht,0.0
FCF3348AA812000AE0430A8394270E5E,2014.0,Mai,Sa,Vormittag,,Leicht,0.0
19A2472F61E30174E0530A839427B68D,2015.0,Jul,Fr,Vormittag,,Leicht,1.0
19A2473012E40174E0530A839427B68D,2015.0,Jul,Fr,Nachmittag,,Leicht,0.0
2376EED966A6001EE0530A839427E54B,2015.0,Nov,Do,Nachmittag,,Leicht,0.0
25C07612A81D005AE0530A839427297A,2015.0,Dez,Do,Nachmittag,,Leicht,0.0
2B589A52472E000AE0530A839427FDE2,2016.0,Feb,Sa,Vormittag,,Leicht,0.0
2C45B5A53535016EE0530A839427B236,2016.0,Feb,So,Nachmittag,,Leicht,0.0
2CD059572BA001CCE0530A8394273B76,2016.0,Feb,So,Nachmittag,,Leicht,0.0
30D652504AF301E2E0530A83942731B3,2016.0,Apr,Mo,Abend,,Leicht,0.0
3356285734ED0168E0530A839427C993,2016.0,Mai,Sa,Abend,,Leicht,0.0
35242E48EFEE025CE0530A83942797CC,2016.0,Jun,So,Nachmittag,,Leicht,0.0
353A9A2471D70034E0530A83942789F1,2016.0,Jun,So,Nachmittag,,Leicht,0.0
36C9CA051F61004AE0530A839427BBEE,2016.0,Jul,Fr,Abend,,Schwer,1.0
36C9EED2C93202C2E0530A8394275931,2016.0,Jul,So,Abend,,Leicht,0.0
395037A1E8E4022CE0530A8394273214,2016.0,Aug,Fr,Nachmittag,,Leicht,1.0
3A89E973F2D20152E0530A839427C5B6,2016.0,Aug,Sa,Nacht,,Schwer,0.0
3C3B5E793C660126E0530A8394274224,2016.0,Sep,Mi,Nachmittag,,Leicht,0.0
3EF7FEA3B7080112E0530A8394275C5A,2016.0,Okt,Mo,Nachmittag,,Leicht,0.0
418E3A4FE1740190E0530A83942781F3,2016.0,Nov,Fr,Nachmittag,,Leicht,0.0
63CFC1082AC90160E0530A83942732EE,2018.0,Jan,So,Nachmittag,,Schwer,0.0
66A633F1813F0034E0530A839427D838,2018.0,Mar,Mi,Nachmittag,,Leicht,0.0
708C6556D30201A4E0530A839427235E,2018.0,Jul,Fr,Vormittag,,Tot,0.0
773EE5804646017EE0530A83942747FC,2018.0,Okt,Mi,Nachmittag,,Schwer,0.0
77F1074626CC02F2E0530A8394277E07,2018.0,Okt,Sa,Nachmittag,,Leicht,0.0
7E38B7381FFFAD15E05328B9D80A2140,2019.0,Jan,Mi,Nachmittag,,Leicht,0.0
824DAA63D0DB6C0DE05328B9D80A65D5,2019.0,Feb,Mi,Vormittag,,Leicht,0.0
85A7DDC5DBA6B153E05328B9D80A645A,2019.0,Apr,Mo,Vormittag,,Schwer,0.0
907388388C62FE35E05328B9D80A0CFB,2019.0,Aug,Sa,Nachmittag,,Leicht,0.0
66A6816684C6022AE0530A8394279D99,2018.0,Mar,Mi,Nacht,,Leicht,0.0
734E3105D47E01C0E0530A839427D509,2018.0,Aug,Mi,Nachmittag,,Leicht,0.0
7409CB571B2701E6E0530A839427EDCE,2018.0,Aug,So,Nacht,,Leicht,0.0
741996E926EC01DCE0530A83942782FC,2018.0,Aug,Do,Abend,,Leicht,0.0
773E140FED7A0144E0530A8394273B44,2018.0,Okt,Mo,Nachmittag,,Leicht,0.0
773EE580A375017EE0530A83942747FC,2018.0,Okt,Mi,Nachmittag,,Schwer,0.0
7A4BF7D2C7570176E05328B9D80A4283,2018.0,Nov,So,Nachmittag,,Leicht,0.0
81374B449A825F45E05328B9D80A1E14,2019.0,Feb,So,Nachmittag,,Leicht,0.0
83CF3E054D66099EE05328B9D80A019B,2019.0,Mar,Fr,Abend,,Schwer,0.0
8BD128158391AEE2E05328B9D80A3B17,2019.0,Jun,Fr,Abend,,Leicht,0.0
96BCC0242D28DFB1E05328B9D80A27AA,2019.0,Nov,Fr,Abend,,Schwer,0.0
9738A9B3CF4CDFCDE05328B9D80AC9DC,2019.0,Nov,So,Nachmittag,,Leicht,0.0
A1FB7A51EE620586E05328B9D80AEF86,2020.0,Apr,Sa,Nachmittag,,Leicht,0.0
A2126BABBF40081DE05328B9D80A1093,2020.0,Apr,Do,Abend,,Leicht,1.0
A4CF2761DD2C9623E05328B9D80A8E8A,2020.0,Apr,Do,Abend,,Leicht,0.0
AAF1DBDAA86CB907E05328B9D80A00C5,2020.0,Jul,Mi,Nachmittag,,Leicht,0.0
ABF59DA14238EA82E05329B9D80AAA40,2020.0,Aug,Di,Nachmittag,,Leicht,0.0
C5CDACB786C79439E053DDB9D80A5505,2021.0,Jun,So,Nachmittag,,Leicht,0.0
036C6CBE76B80192E0630AB38B02DA9B,2023.0,Aug,Mi,Nachmittag,,Schwer,1.0
0391E57BACED0100E0630AB38B02B3D6,2023.0,Aug,Fr,Nachmittag,,Leicht,0.0
9B62CFBFEDEB56C1E05329B9D80AA674,2020.0,Jan,Do,Nachmittag,,Leicht,0.0
C04DF6664DCA2747E053DDB9D80A72A8,2021.0,Apr,So,Vormittag,,Schwer,1.0
C7B0ADC7856E98ABE053DDB9D80AA7BC,2021.0,Jul,Fr,Nachmittag,,Leicht,0.0
CAC095A5D96A2BF3E053DDB9D80AAEA4,2021.0,Sep,Mi,Nachmittag,,Leicht,0.0
E0FEA149218A01BCE0530AB38B0242D0,2022.0,Jun,Mi,Abend,,Schwer,0.0
E255D02DB7A901ACE0530AB38B02DF63,2022.0,Mai,Di,Nachmittag,,Schwer,1.0
E257F6E8CAD301BAE0530AB38B02C067,2022.0,Jun,Mo,Nacht,,Leicht,0.0
E3201CF49A7E01E2E0530AB38B02C78E,2022.0,Jul,Sa,Nachmittag,,Schwer,0.0
E49C6E69C1500192E0530AB38B025A73,2022.0,Jul,Sa,Nachmittag,,Leicht,1.0
E88F6D8B545B01F2E0530AB38B024A7D,2022.0,Sep,Mi,Vormittag,,Leicht,0.0
F869AFB41E1D014AE0530AB38B0297EF,2023.0,Apr,Di,Vormittag,,Schwer,1.0
054CF660059602BAE0630AB38B02E087,2023.0,Sep,Do,Vormittag,,Schwer,0.0
089883946B0C0220E0630AB38B029474,2023.0,Okt,Fr,Vormittag,,Leicht,0.0
0A069CB07A8E02EAE0630AB38B02A7E8,2023.0,Nov,Di,Nachmittag,,Leicht,0.0
198C683711F20088E0530A839427879E,2015.0,Jun,So,Nachmittag,,Leicht,0.0
6E0A77AA64CF00AAE0530A839427AD33,2018.0,Jun,Sa,Nachmittag,,Leicht,0.0
9AC554AD38E28000E0430A865E338000,2011.0,Feb,Di,Abend,,Leicht,0.0
9F9FC69C23DD70AAE0430A865E3370AA,2011.0,Apr,So,Nachmittag,,Leicht,1.0
A0BACF4F0A36A066E0430A865E33A066,2011.0,Apr,Fr,Vormittag,,Leicht,1.0
A0BACF4F0E12A066E0430A865E33A066,2011.0,Apr,Sa,Vormittag,,Leicht,0.0
A0C9BFD97645B04CE0430A865E33B04C,2011.0,Apr,Do,Vormittag,,Leicht,0.0
A0CA406BA9E240BCE0430A865E3340BC,2011.0,Apr,Mi,Nachmittag,,Schwer,0.0
A2126BAC38CE081DE05328B9D80A1093,2020.0,Apr,Sa,Nachmittag,,Leicht,0.0
A2459426EAB3206EE0430A865E33206E,2011.0,Mai,Di,Nachmittag,,Leicht,0.0
A246EA88A38DB0D0E0430A865E33B0D0,2011.0,Mai,Sa,Nachmittag,,Leicht,0.0
A24D25662A0CE0C4E0430A865E33E0C4,2011.0,Mai,Fr,Vormittag,,Leicht,0.0
A54792059653F016E0430A865E33F016,2011.0,Jun,Sa,Nachmittag,,Schwer,0.0
A891B01BF8F0015AE0430A839427015A,2011.0,Jul,Mi,Nachmittag,,Leicht,0.0
AAC434B3B0CA0062E0430A8394270062,2011.0,Aug,Fr,Nachmittag,,Schwer,0.0
ADD66B8DC13501D2E0430A83942701D2,2011.0,Sep,Mo,Vormittag,,Leicht,0.0
ADD9977501A800C0E0430A83942700C0,2011.0,Okt,Mo,Vormittag,,Leicht,1.0
AE89B10C21BF001EE0430A839427001E,2011.0,Sep,Fr,Vormittag,,Leicht,0.0
B14E59CCDB8B000CE0430A839427000C,2011.0,Nov,Mi,Nachmittag,,Leicht,0.0
C2E21E440A9A0152E0430A8394270765,2012.0,Jun,Do,Nachmittag,,Leicht,0.0
F05737BE1AA001F8E0530AB38B02C4CB,2022.0,Dez,Di,Vormittag,,Leicht,0.0
FB026C10CB440032E0430A839427C491,2014.0,Jun,Sa,Nachmittag,,Leicht,0.0
00E42A519EF6002EE0530A839427A672,2014.0,Aug,Fr,Nachmittag,,Leicht,0.0
131D7D5713FB013CE0530A839427FEF0,2015.0,Apr,Sa,Nachmittag,,Schwer,0.0
19A2472F876E0174E0530A839427B68D,2015.0,Jun,Fr,Vormittag,,Leicht,0.0
24E2D3F444140160E0530A8394274B81,2015.0,Nov,Do,Nachmittag,,Leicht,0.0
A774A9B84AFA00CAE0430A83942700CA,2011.0,Jul,Di,Vormittag,,Leicht,0.0
BEE4A4207294015AE0430A839427BA8F,2012.0,Mai,So,Nachmittag,,Leicht,0.0
D01FB0FB932A004EE0430A8394279736,2012.0,Dez,Mo,Vormittag,,Leicht,0.0
D69E44710B3601C8E0430A839427DC31,2013.0,Mar,Di,Vormittag,,Leicht,0.0
DA9EF769032702AAE0430A8394273F55,2013.0,Apr,Mi,Vormittag,,Leicht,0.0
DB7C2A4DEDD900AEE0430A8394274827,2013.0,Mai,Do,Nachmittag,,Leicht,0.0
